item_id,L1,en_target_word,en_target_pos,en_target_clue,L1_source_word,L1_context,GLMM_score,en_context
1390,de,forest,noun,f_____,Wald,Wir gehen gerne nach der Arbeit in den Wald spazieren.,2.644696032,We like to go for a walk in the forest after work.
1391,de,directly,adverb,d_______,"direkt, ohne Umwege",Wir gehen direkt zur Schule.,1.973595822,We go straight to school.
1392,de,possible,adjective,p_______,möglich,"Es ist möglich, dass er es ganz vergessen hat.",1.592771879,It's possible he forgot all about it.
1393,de,strategically,adverb,s____________,strategisch,"Er war wirklich erleichtert, dass sie diesen strategisch wichtigen Vertrag unterzeichnen konnten.",-0.748654196,He was truly relieved that they were able to sign this strategically important contract.
1394,de,shrink,verb,s_____,schrumpfen,"Wasche diese Mütze nur mit lauwarmen Wasser, weil sie sonst mit Sicherheit schrumpft.",-0.313803475,"Only wash this hat with lukewarm water, otherwise it will definitely shrink."
1395,de,lemonade,noun,l_______,Zitronenlimonade,Die Kinder trinken Zitronenlimonade.,0.710862687,The children drink lemonade.
1396,de,erased,adjective,e_____,gelöscht,Alle gelöschten Daten konnten wiederhergestellt werden.,-0.960851474,All deleted data could be restored.
1397,de,impossibility,noun,i____________,Unmöglichkeit,Dieses Projekt ist ein Ding der Unmöglichkeit.,0.388884213,This project is an impossibility.
1398,de,liberalism,noun,l_________,Liberalismus,"Der Liberalismus ist eine Ideologie, die die Stärkung des Individuums und Beschränkung staatlicher Eingriffe fördern will. ",0.755035358,Liberalism is an ideology that seeks to promote the empowerment of the individual and limit government intervention.
1399,de,echo,noun,e___,Echo,Wir riefen in das Tal und das Echo antwortete uns.,2.283065946,We called out to the valley and the echo answered us.
1400,de,bubble,noun,b_____,Blase,"Die Kinder beobachten gespannt, wie der Straßenkünstler Seifenblasen macht. ",0.750964772,The children watch excitedly as the street artist makes soap bubbles.
1401,de,bishop,noun,b_____,Bischof,Das Amt des Bischofs ist eines der höchsten der katholischen Kirche. ,1.335725373,The office of bishop is one of the highest in the Catholic Church.
1402,de,influential,adjective,i__________,einflussreich,Sie ist eine der einflussreichsten Frauen.,-2.189330351,She is one of the most influential women.
1403,de,humanity,noun,h_______,Menschheit,Diese Art von Waffen gefährdet die Menschheit.,0.910214919,These types of weapons endanger humanity.
1404,de,familiar,adjective,f_______,vertraut,Ich fühle mich in einer vertrauten Umgebung wohler.,-0.777638432,I feel more comfortable in familiar surroundings.
1405,de,twilight,noun,t_______,Dämmerung,"Es war nicht leicht, ihre Gestalt in der Dämmerung zu erkennen.",-1.036865743,It was not easy to make out her figure in the twilight.
1406,de,yell,verb,y___,schreien,Man sollte in der Schule nicht schreien.,0.836460201,You shouldn't shout at school.
1407,de,juror,noun,j____,Geschworener,Er nimmt als Geschworener an der Gerichtsverhandlung teil.,-2.168733717,He takes part in the trial as a juror.
1408,de,dangle,verb,d_____,von etw herabhängen,"Das Zimmer ist noch nicht ganz fertig, deshalb hängt die Glühbirne noch von der Decke herab.",-1.94331014,"The room isn't quite finished yet, so the light bulb is still hanging from the ceiling."
1409,de,class,noun,c____,Klasse,Die Schüler haben sich in der Klasse eingefunden.,2.78180127,The students have gathered in the class.
1410,de,lion,noun,l___,Löwe,Er kämpft wie eine Löwe. ,2.8755978,He fights like a lion.
1411,de,strand,noun,s_____,Strähne,Sie strich sich eine Strähne aus dem Gesicht und steckte sie wieder mit einer Haarnadel fest.,-3.065948992,She pushed a strand of hair out of her face and pinned it back in place with a hairpin.
1412,de,collapse,noun,c_______,"Zusammenbruch, kurz vor dem Aus stehen",Die wirtschaftlichen Probleme der vergangenen Jahre führte zu einem Zusammenbruch des Unternehmens.,-0.980457367,The economic problems of the past few years led to the collapse of the company.
1413,de,jail,noun,j___,Gefängnis (nicht: prison),Sie muss für drei Jahre ins Gefängnis.,0.993865467,She has to go to prison for three years.
1414,de,design,verb,d_____,etw entwerfen,Sie hat ihr Brautkleid selbst entworfen.,1.17091945,She designed her wedding dress herself.
1415,de,conditioning,noun,c___________,Konditionierung,Der Forscher erforschte mit seinen Experimenten die Konditionierung von Affen.,-0.262008577,The researcher used his experiments to research the conditioning of monkeys.
1416,de,ensemble,noun,e_______,Ensemble,Das Ensemble spielte großartige Musik.,1.523528378,The ensemble played great music.
1417,de,declaration,noun,d__________,Erklärung,Viele Länder haben die Erklärung zum Schutz der Artenvielfalt unterzeichnet.,0.041438294,Many countries have signed the Declaration to Protect Biodiversity.
1418,de,opportunity,noun,o__________,Gelegenheit,"Das Fest ist eine tolle Gelegenheit, neue Menschen kennenzulernen.",0.034708379,The festival is a great opportunity to meet new people.
1419,de,wheel,noun,w____,Rad,Das linke Vorderrad hatte keine Luft mehr.,1.940845854,The left front wheel ran out of air.
1420,de,pick,verb,p___,"jdn/etw aussuchen, auswählen",Ich wähle nur die besten Äpfel aus.,0.086845451,I only select the best apples.
1421,de,congregation,noun,c___________,Kirchengemeinde,Die gesamte Kirchengemeinde nahm an der Feier teil.,-2.614670107,The entire church community took part in the celebration.
1422,de,inflation,noun,i________,Inflation,Die Pensionen sind normalerweise vor Inflation geschützt.,1.669301074,Pensions are usually protected against inflation.
1423,de,smell,noun,s____,Geruch (nicht: scent),"Wir sollten lüften, um den Geruch etwas zu vertreiben.",0.632299935,We should ventilate to get some of the smell away.
1424,de,result,verb,r_____,"ergeben, entstehen",Die Gespräche ergaben keine wirkliche Lösung.,-1.257434954,The discussions did not produce a real solution.
1425,de,princess,noun,p_______,Prinzessin,Bei diesem Computerspiel muss man die Prinzessin aus einem Schloss befreien.,2.428751803,In this computer game you have to free the princess from a castle.
1426,de,state,verb,s____,angeben,Können Sie bitte den Grund für Ihre Reise angeben?,-1.398798261,Can you please provide the reason for your trip?
1427,de,relax,verb,r____,sich entspannen,Über die Feiertage entspanne ich mich am liebsten mit einem guten Buch.,2.163219019,My favorite way to relax over the holidays is with a good book.
1428,de,obviously,adverb,o________,offensichtlich (nicht: clearly),Sie ist offensichtlich von dem Geschenk enttäuscht.,0.264716522,She is obviously disappointed with the gift.
1429,de,secular,adjective,s______,weltlich,Ein weltlich ausgerichteter Staat sollte Kirche und Staatsangelegenheiten strikt trennen.,-1.744756787,A secular state should strictly separate church and state affairs.
1430,de,telephone,noun,t________,Telefon,Das Telefon stand bei uns Zuhause in der Diele.,1.965609064,The phone was in the hallway at home.
1431,de,ridge,noun,r____,"Grat, Bergkamm",Die Wanderer folgten dem Grat und genossen die wunderbare Aussicht.,-2.605181234,The hikers followed the ridge and enjoyed the wonderful view.
1432,de,electronic,adjective,e_________,elektronisch,Elektronische Geräte müssen während des Fluges ausgeschaltet werden. ,0.550618282,Electronic devices must be turned off during the flight.
1433,de,paint,noun,p____,Farbe (nicht: colour),Wir streichen die Wände mit weißer Farbe.,0.788798516,We paint the walls with white paint.
1434,de,label,verb,l____,etw etikettieren,Die Weinflaschen müssen noch etikettiert werden.,-0.294821874,The wine bottles still need to be labeled.
1435,de,impact,noun,i_____,"Auswirkung, Einfluss",Während der Versammlung diskutieren die Abgeordneten über die Auswirkungen der Klimaerwärmung.,-0.986001136,"During the meeting, MPs discuss the effects of global warming."
1436,de,anonymously,adverb,a__________,anonym  ,Er spendete dem Roten Kreuz anonym eine große Summe Geld. ,-0.845927158,He anonymously donated a large sum of money to the Red Cross.
1437,de,weightless,adjective,w_________,schwerelos,Astronautinnen arbeiten unter schwerelosen Bedingungen.,-0.811861619,Astronauts work in weightless conditions.
1438,de,metamorphosis,noun,m____________,Metamorphose,In Biologie haben wir heute über die Metamorphose von Pflanzen und Tieren gesprochen.,-0.857643588,In biology today we talked about the metamorphosis of plants and animals.
1439,de,grim,adjective,g___,düster,Dieser Film klingt ziemlich düster. Wollen wir nicht lieber in die Komödie gehen?,-3.071270356,This film sounds pretty dark. Wouldn't we rather go into comedy?
1440,de,seaside,noun,s______,Küste,Ein Spaziergang an der Küste ist wegen der Klippen spektakulär.,-1.808762961,A walk along the coast is spectacular because of the cliffs.
1441,de,clinical,adjective,c_______,klinisch,Eine klinische Studie wird normalerweise von einem Krankenhaus durchgeführt.,1.74974879,A clinical trial is usually conducted by a hospital.
1442,de,upstairs,adverb,u_______,"oben, im Obergeschoss",Die Schlafzimmer befinden sich oben.,0.365346707,The bedrooms are upstairs.
1443,de,valuables,noun,v________,Wertgegenstände,Lassen Sie Ihre Wertgegenstände nie im Auto liegen.,-0.831201925,Never leave your valuables in the car.
1444,de,near,verb,n___,etw näher kommen,Wir kamen dem Ziel immer näher.,1.750761123,We were getting closer and closer to the goal.
1445,de,correct,verb,c______,etw korrigieren,Die Lehrerin korrigierte die Aufsätze der Schüler.,2.020796775,The teacher corrected the students' essays.
1446,de,smoothness,noun,s_________,Ebenheit,Sie betrachtete ihre Hände und bewunderte die Ebenheit der Haut und Fingernägel.,-1.794035677,"She looked at her hands, admiring the smoothness of the skin and fingernails."
1447,de,marry,verb,m____,jdn heiraten,Die Frau heiratet ihren langjährigen Freund.,1.82070039,The woman marries her long-time boyfriend.
1448,de,ministry,noun,m_______,Ministerium,Das Ministerium für Bildung hat am Samstag einen Tag der offenen Tür.,0.046384848,The Ministry of Education is having an open day on Saturday.
1449,de,desert,noun,d_____,Wüste,In unserem Urlaub übernachteten wir in der Wüste.,2.466648757,During our vacation we stayed overnight in the desert.
1450,de,unchanging,adjective,u_________,gleichbleibende,Das sind nun einmal gleichbleibende Wahrheiten.,-2.157389575,These are constant truths.
1451,de,sum,verb,s__,zusammenrechnen,"Wenn man 5 und 5 zusammenrechnet, ergibt das 10.",0.430852951,"If you add 5 and 5 together, you get 10."
1452,de,pan,noun,p__,Pfanne,Das Fleisch wird in der Pfanne angebraten.,1.776468919,The meat is fried in the pan.
1453,de,distant,adjective,d______,"fern, weit entfernt",Weit entfernte Dinge sehen verschwommen aus.,-0.751119902,Things that are far away look blurry.
1454,de,patient,adjective,p______,geduldig,Sie ist ein geduldiger Mensch. Nichts kann sie aus der Ruhe bringen.,0.886162218,She is a patient person. Nothing can upset her.
1455,de,yet,adverb,y__,"schon, noch","Kennst du ihn schon? – Nein, noch nicht.",2.129396035,"Do you already know him? - No, not yet."
1456,de,flow,noun,f___,Fluss,Auf dieser Straße herrscht ein konstanter Verkehrsfluss.,0.16169992,There is a constant flow of traffic on this road.
1457,de,distributor,noun,d__________,"Vertreiber, Händler",Die Händler haben bei der letzten Sitzung eine Interessensgemeinschaft gegründet.,-2.185742717,The traders formed an interest group at the last meeting.
1458,de,advertise,verb,a________,für etwas Werbung machen,Politische Parteien dürfen im Fernsehen keine Werbung machen.,0.278606368,Political parties are not allowed to advertise on television.
1459,de,dermatologist,noun,d____________,Hautarzt,Ich habe einen Termin bei einer Hautärztin.,0.006490413,I have an appointment with a dermatologist.
1460,de,single,adjective,s_____,einzig,Die Wohnung bestand eigentlich nur aus einem einzigen Raum.,1.051423337,The apartment actually only consisted of one room.
1461,de,wealth,noun,w_____,Vermögen,Durch ihr Geschick hat sie ein großes Vermögen erworben.,-0.034566096,Through her skill she has acquired a large fortune.
1462,de,illustrative,adjective,i___________,beispielhaft,"Die beispielhafte Beschreibung hilft, die Theorie zu verstehen. ",-3.718409751,The exemplary description helps to understand the theory.
1463,de,spice,noun,s____,Gewürz,Sein liebstes Gewürz ist Kümmel.,0.653916377,His favorite spice is caraway.
1464,de,astronaut,noun,a________,Astronaut,Neil Armstrong war ein amerikanischer Astronaut,0.914456692,Neil Armstrong was an American astronaut
1465,de,occasionally,adverb,o___________,gelegentlich,Die Männerrunde geht gelegentlich ein Bier trinken.,-0.985090239,The men's group occasionally goes out for a beer.
1466,de,shared,adjective,s_____,gemeinsam,Wir schliefen in einem gemeinsamen Zimmer und haben so Geld für die Weiterreise gespart.,-1.384012271,We slept in the same room and saved money for our onward journey.
1467,de,airbag,noun,a_____,Airbag,Der Airbag im Auto hat mein Leben gerettet.,2.22274095,The airbag in the car saved my life.
1468,de,precede,verb,p______,vorangehen,"Der Absatz, der diesem Absatz hier vorangeht, ist leider nicht klar formuliert.",-2.780832313,"Unfortunately, the paragraph that precedes this paragraph is not clearly worded."
1469,de,preferred,adjective,p________,bevorzugt,Das Fahrrad ist mit Abstand mein bevorzugtes Verkehrsmittel.,-0.55882563,The bicycle is by far my preferred means of transport.
1470,de,depressed,adjective,d________,"deprimiert, depressiv sein",Er ist traurig und deprimiert. ,-0.645048703,He is sad and depressed.
1471,de,label,noun,l____,Etikett,Die Weinflasche hat ein buntes Etikett.,0.05431434,The wine bottle has a colorful label.
1472,de,van,noun,v__,Lieferwagen,Wir müssen wohl einen Lieferwagen für den Transport mieten.,1.875065155,We'll probably have to rent a van for transport.
1473,de,western,adjective,w______,"westlich, West-",Die Unwetter im westlichen Spanien haben großen Schaden angerichtet.,0.751789936,The storms in western Spain caused great damage.
1474,de,scrap,noun,s____,Fetzen,Auf kleinen Fetzen Papier schrieben wir uns Botschaften.,-3.214331233,We wrote messages to each other on small scraps of paper.
